input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row284	E59	row284_M+H[1+]	C00590	Coniferyl alcohol; Coniferol; 4-(3-Hydroxy-1-propenyl)-2-methoxyphenol	row284	181.0864	32.19	0.7615903003665895	-0.5503606805372228	
row285	E60	row285_M+H[1+]	C00590	Coniferyl alcohol; Coniferol; 4-(3-Hydroxy-1-propenyl)-2-methoxyphenol	row285	181.0864	337.15	0.3410862042376169	1.4989658306183178	
row333	E67	row333_M+Na[1+];row334_M+Na[1+];row335_M+Na[1+];row408_M+H[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate	row333	184.0585	210.31	0.057698842893205156	3.1833776871247377	C6H13NO4
row334	E67	row333_M+Na[1+];row334_M+Na[1+];row335_M+Na[1+];row408_M+H[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate	row334	184.0585	215.17	0.0025745548817522317	6.673354149035832	
row335	E67	row333_M+Na[1+];row334_M+Na[1+];row335_M+Na[1+];row408_M+H[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate	row335	184.0585	221.87	0.06700327772323336	3.042718223337854	
row359	E70	row359_M+H[1+]	C11821	5-Hydroxyisourate	row359	185.031	490.96	0.5251686857938428	-1.0280305749107195	
row361	E72	row1192_M+HCOONa[1+];row361_M+H[1+]	C00822;C05604	Dopaquinone$2-Carboxy-2,3-dihydro-5,6-dihydroxyindole; Leucodopachrome	row361	196.0613	212.15	0.4927752017797239	-1.0915772855218049	C9H11NO4
row378	E74	row378_M+Na[1+]	1mncam;C02918	1-Methylnicotinamide$1-Methylnicotinamide	row378	160.0608	191.71	0.00570532784934915	-5.512662936605923	C6H11NO4
row387	E76	row387_M+Na[1+]	C00791		row387	136.0478	35.74	0.010966899573844651	4.783413862425327	
row407	E78	row407_M+H[1+];row438_M(C13)+H[1+]	C00631;C00197	D-Glycerate 2-phosphate$3-Phospho-D-glycerate	row407	187.0009	201.48	0.004642191092405142	-5.791266958564625	C5H10O5
row408	E67	row333_M+Na[1+];row334_M+Na[1+];row335_M+Na[1+];row408_M+H[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate	row408	162.0765	209.92	0.024933480694000087	3.9762852275544467	C6H13NO4
row438	E78	row407_M+H[1+];row438_M(C13)+H[1+]	C00631;C00197	D-Glycerate 2-phosphate$3-Phospho-D-glycerate	row438	188.0043	201.61	0.5036170506761236	-1.0711689139541718	C5H10O5
row449	E82	row449_M+Na[1+]	C00438	N-Carbamoyl-L-aspartate	row449	199.0332	222.39	0.05750495019580925	3.186963540310634	
row451	E83	row451_M+H[1+]	C05585;C00156	Gentisate aldehyde$4-Hydroxybenzoate	row451	139.0392	154.03	0.476458704704197	-1.1259716560615625	
row479	E84	row479_M+H[1+]	C12215	Iminoerythrose 4-phosphate; Imino-D-erythrose 4-phosphate	row479	200.0326	202.4	0.0014595134346109364	7.501200931977253	
row486	E85	row486_M+H[1+];row512_M(C13)+H[1+]	CE5538;C05653	noradrenochrome$N-Formylanthranilate	row486	166.0503	47.88	0.0003313741202444558	-10.233575317085792	C8H9NO3
row487	E88	row487_M+H[1+]	C00624	N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid	row487	190.0716	183.53	0.25353911549571556	-1.802133091822582	C7H13NO5
row512	E85	row486_M+H[1+];row512_M(C13)+H[1+]	CE5538;C05653	noradrenochrome$N-Formylanthranilate	row512	167.0536	47.88	0.0013842992985907017	-7.580988546775981	C8H9NO3
row523	E91	row523_M+H[1+]	C03722	Quinolinate	row523	168.0294	34.56	0.7102174718142449	0.6570900803506335	
row524	E92	row524_M+H[1+]	C03722	Quinolinate	row524	168.0294	227.94	0.7857988282542552	-0.4955665295901943	
row525	E93	row525_M+H[1+]	C03722	Quinolinate	row525	168.0294	303.93	0.8621024086537094	0.33546276449469875	
row554	E61	row554_M+Na[1+]	C00590	Coniferyl alcohol; Coniferol; 4-(3-Hydroxy-1-propenyl)-2-methoxyphenol	row554	203.0669	369.06	0.0016496701549309645	-7.310334535823522	
row559	E97	row559_M+H[1+]	C00643	5-Hydroxy-L-tryptophan	row559	221.0929	258.2	0.972638997858084	0.06019443338113932	C11H14N2O3
row619	E104	row619_M+H[1+]	C00214	Thymidine	row619	243.0987	353.17	0.0809324797870731	-2.8695284852610303	
row623	E64	row623_M+Na[1+]	C05583;C05582	3-Methoxy-4-hydroxyphenylglycolaldehyde$Homovanillate; Homovanillic acid	row623	205.0463	50.24	0.005027116195600829	5.675091522230368	C8H11NO3
row650	E108	row650_M+H[1+]	C02470	Xanthurenic acid	row650	206.0457	28.09	0.3735228975002011	1.387439768370834	
row652	E110	row652_M+H[1+]	C00248	Lipoamide; Thioctic acid amide	row652	206.0666	233.85	0.0035934240647512968	6.17620793966127	
row664	E112	row664_M+H[1+]	C02985	L-Fucose 1-phosphate; 6-Deoxy-L-galactose 1-phosphate; beta-L-Fucose 1-phosphate	row664	245.0432	261.35	0.5523799239923091	-0.9638758281015729	
row665	E113	row1282_M+HCOONa[1+];row665_M+Na[1+]	CE5626	salsolinol 1-carboxylate	row665	245.0663	24.01	0.25353911549571556	1.8026259873969308	
row679	E115	row679_M+Na[1+]	C00331	Indolepyruvate; Indolepyruvic acid; (Indol-3-yl)pyruvate; Indole-3-pyruvate; 3-(Indol-3-yl)pyruvate	row679	226.0471	36.4	0.955958589539589	-0.11579697824789134	C10H11ClN2O2
row680	E116	row680_M+Na[1+]	C00331	Indolepyruvate; Indolepyruvic acid; (Indol-3-yl)pyruvate; Indole-3-pyruvate; 3-(Indol-3-yl)pyruvate	row680	226.0471	52.37	0.789950091962227	0.4778964470854441	C10H11ClN2O2
row701	E117	row701_M+H[1+]	C01252	4-(2-Aminophenyl)-2,4-dioxobutanoate	row701	208.0614	149.66	0.7704391275969654	0.5344503600620683	
row753	E122	row753_M+Na[1+];row754_M+Na[1+]	C01029;C00612	$N1-Acetylspermidine	row753	210.1577	31.93	0.01111203078571487	4.7679786829518305	C13H22O2
row754	E122	row753_M+Na[1+];row754_M+Na[1+]	C01029;C00612	$N1-Acetylspermidine	row754	210.1577	33.24	0.1009053190728741	2.6683476172880227	C13H22O2
row764	E123	row764_M+Na[1+]	C05660	5-Methoxyindoleacetate	row764	228.0643	201.75	2.6328488549876552e-06	25.381791738503484	
row820	E130	row820_M+H[1+]	C02325	Sinapyl alcohol; Sinapoyl alcohol	row820	211.0973	26.52	0.39840141926538863	-1.3130643097713757	
row841	E89	row841_M+Na[1+]	C00624	N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid	row841	212.0538	224.1	0.2432873153181247	1.8468522020185114	C7H13NO5
row861	E136	row861_M+H[1+]	C05648	5-Hydroxy-N-formylkynurenine; 5-Hydroxy-N-formyl-L-kynurenine	row861	253.0829	50.51	0.0012394611960587145	7.74667929494026	
row881	E131	row881_M+Na[1+]	C02325	Sinapyl alcohol; Sinapoyl alcohol	row881	233.0777	369.06	0.0007819144032141886	-8.57003158436876	
row901	E141	row901_M+H[1+];row940_M(C13)+H[1+];row941_M(C13)+H[1+];row942_M(C13)+H[1+]	C05708	Selenomethionine Se-oxide	row901	213.9978	28.09	0.0002809371924487025	10.5863729607229	
row904	E101	row904_M+Na[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione	row904	214.0482	202.4	0.004505911214002175	5.842222530866288	
row905	E102	row905_M+Na[1+]	C05635;C16596	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione	row905	214.0482	294.61	0.08891104868720077	-2.7828774459662324	C10H11NO3
row935	E145	row935_M+H[1+]	C16300	Stearidonic acid; 6,9,12,15-Octadecatetraenoic acid; (6Z,9Z,12Z,15Z)-Octadecatetraenoic acid	row935	277.2174	27.04	1.5211275998380254e-07	47.7654360675944	C18H30O2
row940	E141	row901_M+H[1+];row940_M(C13)+H[1+];row941_M(C13)+H[1+];row942_M(C13)+H[1+]	C05708	Selenomethionine Se-oxide	row940	215.0017	24.8	0.0035934240647512968	6.174711847061336	C8H8O5S
row941	E141	row901_M+H[1+];row940_M(C13)+H[1+];row941_M(C13)+H[1+];row942_M(C13)+H[1+]	C05708	Selenomethionine Se-oxide	row941	215.0017	28.22	0.5062663068816868	1.0663635558260351	
row942	E141	row901_M+H[1+];row940_M(C13)+H[1+];row941_M(C13)+H[1+];row942_M(C13)+H[1+]	C05708	Selenomethionine Se-oxide	row942	215.0017	33.9	0.0005428845748299825	9.132169233248149	
row953	E148	row1320_M+HCOONa[1+];row953_M+Na[1+];row954_M+Na[1+];row955_M+Na[1+]	C03150	N-Ribosylnicotinamide	row953	278.0883	199.75	0.00994570719950547	4.900013654108957	
row954	E148	row1320_M+HCOONa[1+];row953_M+Na[1+];row954_M+Na[1+];row955_M+Na[1+]	C03150	N-Ribosylnicotinamide	row954	278.0883	203.98	0.07361538788594674	2.9585018442494215	
row955	E148	row1320_M+HCOONa[1+];row953_M+Na[1+];row954_M+Na[1+];row955_M+Na[1+]	C03150	N-Ribosylnicotinamide	row955	278.0883	213.46	0.45745690882534523	1.1677704144111152	
row978	E152	row978_M+H[1+];row998_M(C13)+H[1+]	C06426;C06427	(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid$(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate	row978	279.2332	27.04	1.7933137535511114e-07	44.32786820901439	C18H32O2
row998	E152	row978_M+H[1+];row998_M(C13)+H[1+]	C06426;C06427	(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid$(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate	row998	280.2365	27.04	0.002724562382493057	6.603729773350107	C18H32O2
row1010	E158	row1010_M+Na[1+]	C00670	sn-Glycero-3-phosphocholine	row1010	281.1008	36.26	0.6424780262136389	0.7943427632971792	C12H20O6,C13H16N4O2
row1014	E160	row1014_M+H[1+];row1046_M(C13)+H[1+]	C01595	linoleic acid (all cis C18:2) n-6	row1014	281.2488	26.91	1.0262412195101046e-05	19.88009589342973	C18H34O2
row1046	E160	row1014_M+H[1+];row1046_M(C13)+H[1+]	C01595	linoleic acid (all cis C18:2) n-6	row1046	282.2522	26.91	2.2732025555045796e-05	17.291868138250994	C18H34O2
row1053	E163	row1053_M+Na[1+]	C04582;C04188	5-Methylthio-5-deoxy-D-ribulose 1-phosphate$5-Methylthio-5-deoxy-D-ribose 1-phosphate	row1053	283.0015	23.48	0.00010984061313669794	12.857517682717312	
row1058	E164	row1058_M+Na[1+];row1116_M+H[1+];row1117_M+H[1+]	CE5868	N-acetyl-seryl-aspartate	row1058	283.0551	297.76	0.11726770229304026	-2.530439912593388	C13H9NO2S
row1086	E167	row1086_M+H[1+];row1105_M(C13)+H[1+]	C00387	Guanosine	row1086	284.0989	279.77	0.8895397823711514	0.27285028295858305	
row1105	E167	row1086_M+H[1+];row1105_M(C13)+H[1+]	C00387	Guanosine	row1105	285.1024	279.9	0.8754531351809116	0.3051991157777276	
row1116	E164	row1058_M+Na[1+];row1116_M+H[1+];row1117_M+H[1+]	CE5868	N-acetyl-seryl-aspartate	row1116	261.073	297.49	0.38745200355355797	-1.3458001569643245	
row1117	E164	row1058_M+Na[1+];row1116_M+H[1+];row1117_M+H[1+]	CE5868	N-acetyl-seryl-aspartate	row1117	261.073	308.0	0.005612349380070348	-5.5361016631761375	
row1169	E170	row1169_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	row1169	295.228	28.22	5.0306476211765756e-05	14.820679568298692	
row1192	E72	row1192_M+HCOONa[1+];row361_M+H[1+]	C00822;C05604	Dopaquinone$2-Carboxy-2,3-dihydro-5,6-dihydroxyindole; Leucodopachrome	row1192	264.0469	220.95	0.004466609164738437	5.8561262774021285	
row1206	E171	row1206_M+H[1+];row1238_M(C13)+H[1+]	C14762;C14826;C14825	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid$12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid$9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid	row1206	297.2437	27.96	5.874329674643924e-05	14.39587736902785	C18H34O3
row1226	E103	row1226_M+Na[1+]	C00214	Thymidine	row1226	265.0809	221.6	0.22571555750617694	-1.9161651048639377	
row1230	E174	row1230_M+H[1+]	C04148;C05642	alpha-N-Phenylacetyl-L-glutamine$Formyl-N-acetyl-5-methoxykynurenamine	row1230	265.1196	154.42	0.048299067241526106	3.358364794122888	
row1238	E171	row1206_M+H[1+];row1238_M(C13)+H[1+]	C14762;C14826;C14825	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid$12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid$9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid	row1238	298.2471	28.09	0.00010356307954666942	13.016491739203511	C18H34O3
row1256	E176	row1256_M+Na[1+]	C00170	5-Methylthioadenosine	row1256	320.0803	189.31	0.020333715384661562	4.167811657620899	
row1282	E113	row1282_M+HCOONa[1+];row665_M+Na[1+]	CE5626	salsolinol 1-carboxylate	row1282	291.0699	23.88	4.8757370643981635e-06	22.931190495166707	
row1282	E177	row1282_M+Na[1+]	C00294	Inosine	row1282	291.0699	23.88	4.8757370643981635e-06	22.931190495166707	
row1286	E179	row1286_M+H[1+]	C04805;C04742;C14749;C14748;C14778;C14770;C14771;C14769;C14768;CE5016	5-Hydroxyeicosatetraenoate$(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate; (15S)-15-Hydroxy-5,8,11-cis-13-trans-icosatetraenoate; (5Z,8Z,11Z,13E)-(15S)-15-Hydroxyicosa-5,8,11,13-tetraenoic acid; 15(S)-HETE$19(S)-HETE; (19S)-Hydroxyeicosatetraenoic acid; (19S)-Hydroxyicosatetraenoic acid; (19S)-Hydroxy arachidonic acid$20-Hydroxyeicosatetraenoic acid$16(R)-HETE; (5Z,8Z,11Z,14Z)-(16R)-16-Hydroxyeicosa-5,8,11,14-tetraenoic acid; (5Z,8Z,11Z,14Z)-(16R)-16-Hydroxyicosa-5,8,11,14-tetraenoic acid$11,12-EET$14,15-EET; (5Z,8Z,11Z)-14,15-Epoxyeicosa-5.8.11-trienoic acid; (5Z,8Z,11Z)-14,15-Epoxyicosa-5.8.11-trienoic acid$8,9-EET; (5Z,11Z,14Z)-8,9-Epoxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Epoxyicosa-5,11,14-trienoic acid$5,6-EET; (8Z,11Z,14Z)-5,6-Epoxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Epoxyicosa-8,11,14-trienoic acid$13,14-dihydroxy-retinol	row1286	321.2436	28.22	0.18332072997112978	2.1137981067648015	
row1293	E181	row1293_M+Na[1+]	C01449	Queuine; Base Q	row1293	300.1066	179.59	0.5963091375637655	0.8871903868707567	
row1311	E185	row1311_M+H[1+]	C00777;C15493	Retinoate$9-cis-Retinoic acid	row1311	301.2175	27.04	1.4365528178662307e-06	29.175063641573654	C20H30O2
row1320	E148	row1320_M+HCOONa[1+];row953_M+Na[1+];row954_M+Na[1+];row955_M+Na[1+]	C03150	N-Ribosylnicotinamide	row1320	324.0939	212.54	0.03180382959727296	-3.746223462553346	C10H12N4O6
row1338	E186	row1338_M+H[1+]	C03410	N-Glycoloyl-neuraminate; N-Glycolylneuraminate; NeuNGc	row1338	326.1096	191.97	0.11592614472331753	-2.5427658663815493	
row1368	E189	row1368_M+H[1+]	CE5932;C02075;C06428;CE5013	13,14-epoxy-retinol$Retinyl ester; all-trans-Retinyl ester$(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoic acid; Eicosapentaenoic acid; 5,8,11,14,17-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoate$	row1368	303.2332	26.78	0.0004821656686336388	9.441484678406498	C20H32O2
row1405	E193	row1405_M+H[1+]	C05476	Tetrahydrocorticosterone	row1405	351.2544	28.22	2.792991587949175e-07	40.526873688109546	C21H36O4
row1412	E194	row1412_M+Na[1+]	C00575	cAMP	row1412	352.0413	35.35	0.6947675155470886	0.6914918534806709	
row1413	E195	row1413_M+Na[1+]	C00575	cAMP	row1413	352.0413	52.9	0.7609922159069745	-0.5534311940387371	C9H16N2O5Se
row1464	E5	row1464_M+Na[1+]	C01762	Xanthosine	row1464	307.065	215.43	0.007018324672266351	5.281716531451461	
row1497	E199	row1497_M+H[1+];row1521_M(C13)+H[1+]	C01169	S-Succinyldihydrolipoamide	row1497	308.0989	213.46	0.542693950676318	-0.9838670616985976	C9H16O9,C10H12N4O5
row1506	E200	row1506_M+H[1+]	C06196	2'-Deoxyinosine 5'-phosphate; dIMP	row1506	333.0596	191.97	0.008981014958531488	-5.003160226825053	
row1507	E201	row1507_M+H[1+]	C06196	2'-Deoxyinosine 5'-phosphate; dIMP	row1507	333.0596	350.67	0.03670180519005098	-3.6135647816352527	C9H19O11P
row1521	E199	row1497_M+H[1+];row1521_M(C13)+H[1+]	C01169	S-Succinyldihydrolipoamide	row1521	309.1024	213.46	0.5705626608090679	-0.9316691818417535	C9H16O9,C10H12N4O5
row1532	E204	row1532_M+Na[1+]	C06350		row1532	310.1038	213.2	0.5384989056438604	-0.9942420799003128	
row1546	E208	row1546_M+Na[1+]	C00455	NMN	row1546	357.0442	34.03	0.401540957205234	1.3043006662178012	
row1558	E210	row1558_M+H[1+];row1559_M+H[1+];row1571_M(C13)+H[1+]	CE5528		row1558	311.2232	28.22	4.943124982441942e-06	22.795271106218184	
row1559	E210	row1558_M+H[1+];row1559_M+H[1+];row1571_M(C13)+H[1+]	CE5528		row1559	311.2232	35.74	0.0004278119006323202	9.737761798374704	C18H32O4,C18H32O4
row1560	E211	row1560_M+H[1+]	CE5528		row1560	311.2232	51.19	0.0005329744191146344	9.183820583033038	
row1566	E215	row1566_M+H[1+]	CE5928;CE5925;C05953;C05957;C05954;C05955;CE5535;CE5537	$$Prostaglandin A2; PGA2; Medullin$Prostaglandin J2; PGJ2$Prostaglandin B2; PGB2$Prostaglandin C2; PGC2$$	row1566	335.2227	34.69	2.5087794032185696e-06	25.912808995375027	
row1571	E210	row1558_M+H[1+];row1559_M+H[1+];row1571_M(C13)+H[1+]	CE5528		row1571	312.2264	35.74	0.00011097442511665223	12.806330967354986	C18H32O4,C18H32O4
row1584	E218	row1584_M+Na[1+];row1627_M+H[1+];row1648_M(C13)+H[1+];row1649_M(C13)+H[1+]	C05356;C00959;C04685;C04686;C05966;C05965;C14813;C02165;C04849;C14781	5-Hydroperoxy-6-trans-8,11,14-cis-eicosatetraenoate$Prostaglandin B1$(13E)-(15S)-15-Hydroxy-9-oxoprosta-10,13-dienoate; Prostaglandin A1; PGA1$(13E)-(15S)-15-Hydroxy-9-oxoprosta-11,13-dienoate; Prostaglandin C1$15(S)-HPETE; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoic acid; 15-Hydroperoxyeicosatetraenoate; 15-Hydroperoxyicosatetraenoate; 15-Hydroperoxyeicosatetraenoic acid; 15-Hydroperoxyicosatetraenoic acid; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoate$12(S)-HPETE; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoic acid; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoate; 12-Hydroperoxyeicosatetraenoate; 12-Hydroperoxyicosatetraenoate; 12-Hydroperoxyeicosatetraenoic acid; 12-Hydroperoxyicosatetraenoic acid$11H-14,15-EETA; 11-Hydroxy-14,15-EETA; 11-Hydroxy-14,15-epoxyeicosatrienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyeicosa-5,8,12-trienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyicosa-5,8,12-trienoic acid$Leukotriene B4$(5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoic acid; (5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoate; Hepoxilin A3$15H-11,12-EETA; 15-Hydroxy-11,12-epoxyeicosatrienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyeicosa-5,8,13-trienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyicosa-5,8,13-trienoic acid	row1584	359.2209	28.36	0.047290867960054446	3.381436560451881	C20H34O4
row1584	E219	row1584_M+H[1+]	CE6429;CE6423;CE6420;CE6426;CE6438;CE6432;CE6435	$$$$$$	row1584	359.2209	28.36	0.047290867960054446	3.381436560451881	C20H34O4
row1597	E223	row1597_M+H[1+];row1633_M(C13)+H[1+]	C04717;C14827	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid$9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid	row1597	313.2388	34.82	0.00011097442511665223	12.793256039881378	C18H34O4
row1598	E224	row1598_M+H[1+];row1634_M(C13)+H[1+]	C04717;C14827	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid; (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate; 13(S)-HPODE; 13S-Hydroperoxy-9Z,11E-octadecadienoic acid$9(S)-HPODE; 9(S)-HPOD; (10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoic acid	row1598	313.2388	47.62	0.0002757519874926726	10.637895893868262	C18H34O4
row1612	E225	row1612_M+Na[1+]	C04376	N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide	row1612	337.0393	28.36	0.1800476848514451	2.1407538004033104	
row1615	E229	row1615_M+H[1+];row1646_M(C13)+H[1+]	C01185	Nicotinate D-ribonucleotide	row1615	337.0546	201.61	0.007652659020953249	5.171765089855009	C9H15N4O8P
