pathway	overlap_size	pathway_size	p-value	overlap_EmpiricalCompounds (id)	overlap_features (id)	overlap_features (name)
Drug metabolism - cytochrome P450	2	5	0.1078060667170826	E152,E169	,	$
N-Glycan biosynthesis	1	2	0.12923283757667423	E71	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Heparan sulfate degradation	1	2	0.12923283757667423	E91	C01074/C00645/C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
Starch and Sucrose Metabolism	1	2	0.12923283757667423	E71	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Sialic acid metabolism	2	6	0.13377027140576422	E71,E91	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159,C01074/C00645/C00140	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose$N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
Aspartate and asparagine metabolism	2	7	0.16200319300899085	E220,E10	,	$
Glycolysis and Gluconeogenesis	1	3	0.17595160070582305	E71	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Hexose phosphorylation	1	3	0.17595160070582305	E71	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Vitamin B9 (folate) metabolism	1	3	0.17595160070582305	E53		
Butanoate metabolism	1	3	0.17595160070582305	E63		
Glutathione Metabolism	1	3	0.17595160070582305	E10		
Phosphatidylinositol phosphate metabolism	1	3	0.17595160070582305	E71	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Aminosugars metabolism	1	3	0.17595160070582305	E91	C01074/C00645/C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc/N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose/N-Acetyl-D-glucosamine
Fructose and mannose metabolism	1	4	0.21729266448197632	E71	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Alanine and Aspartate Metabolism	1	4	0.21729266448197632	E53		
Methionine and cysteine metabolism	1	5	0.25023107301907405	E124		
Purine metabolism	1	6	0.2689689942021679	E190		
Arginine and Proline Metabolism	1	6	0.2689689942021679	E10		
Glycerophospholipid metabolism	1	6	0.2689689942021679	E71	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Pentose phosphate pathway	1	7	0.28190908327031344	E71	C00031/C00221/C02336/C00267/C00962/C00795/C00137/C00984/C00159	D-Glucose/beta-D-Glucose/beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose/alpha-D-Glucose/beta-D-Galactose/D-Tagatose; lyxo-Hexulose/myo-Inositol/alpha-D-Galactose/D-Mannose
Tyrosine metabolism	2	13	0.28300142845139065	E26,E80	,	$
Pyrimidine metabolism	1	10	0.30073103100579784	E99		
Tryptophan metabolism	1	12	0.3035039072346862	E87		
Vitamin D3 (cholecalciferol) metabolism	0	0	0.3051004117301067			
Glycosphingolipid biosynthesis - ganglioseries	0	0	0.3051004117301067			
R Group Synthesis	0	0	0.3051004117301067			
C5-Branched dibasic acid metabolism	0	0	0.3051004117301067			
Pyruvate Metabolism	0	0	0.3051004117301067			
Chondroitin sulfate degradation	0	1	0.3051004117301067			
Di-unsaturated fatty acid beta-oxidation	0	0	0.3051004117301067			
Linoleate metabolism	0	5	0.3051004117301067			
Vitamin B2 (riboflavin) metabolism	0	1	0.3051004117301067			
Squalene and cholesterol biosynthesis	0	0	0.3051004117301067			
Glycerolipid metabolism	0	0	0.3051004117301067			
Carnitine shuttle	0	0	0.3051004117301067			
3-oxo-10R-octadecatrienoate beta-oxidation	0	1	0.3051004117301067			
Alkaloid biosynthesis II	0	0	0.3051004117301067			
Vitamin B1 (thiamin) metabolism	0	1	0.3051004117301067			
Histidine metabolism	0	3	0.3051004117301067			
Vitamin B5 - CoA biosynthesis from pantothenate	0	1	0.3051004117301067			
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	1	0.3051004117301067			
Glycosphingolipid biosynthesis - lactoseries	0	0	0.3051004117301067			
Bile acid biosynthesis	0	0	0.3051004117301067			
Parathio degradation	0	0	0.3051004117301067			
Propanoate metabolism	0	2	0.3051004117301067			
Blood Group Biosynthesis	0	0	0.3051004117301067			
Electron transport chain	0	0	0.3051004117301067			
Vitamin H (biotin) metabolism	0	0	0.3051004117301067			
Biopterin metabolism	0	0	0.3051004117301067			
Vitamin E metabolism	0	1	0.3051004117301067			
Androgen and estrogen biosynthesis and metabolism	0	1	0.3051004117301067			
Glycine, serine, alanine and threonine metabolism	0	5	0.3051004117301067			
Caffeine metabolism	0	0	0.3051004117301067			
Lipoate metabolism	0	0	0.3051004117301067			
Heparan sulfate biosynthesis	0	0	0.3051004117301067			
Glyoxylate and Dicarboxylate Metabolism	0	1	0.3051004117301067			
Urea cycle/amino group metabolism	0	8	0.3051004117301067			
De novo fatty acid biosynthesis	0	3	0.3051004117301067			
Vitamin A (retinol) metabolism	0	3	0.3051004117301067			
Valine, leucine and isoleucine degradation	0	1	0.3051004117301067			
Fatty Acid Metabolism	0	1	0.3051004117301067			
Glycosaminoglycan degradation	0	0	0.3051004117301067			
Fatty acid oxidation	0	0	0.3051004117301067			
ROS Detoxification	0	0	0.3051004117301067			
Xenobiotics metabolism	0	0	0.3051004117301067			
Saturated fatty acids beta-oxidation	0	0	0.3051004117301067			
CoA Catabolism	0	0	0.3051004117301067			
Omega-3 fatty acid metabolism	0	0	0.3051004117301067			
Mono-unsaturated fatty acid beta-oxidation	0	0	0.3051004117301067			
Glycosphingolipid biosynthesis - neolactoseries	0	0	0.3051004117301067			
Vitamin B3 (nicotinate and nicotinamide) metabolism	0	4	0.3051004117301067			
Ascorbate (Vitamin C) and Aldarate Metabolism	0	5	0.3051004117301067			
Geraniol degradation	0	0	0.3051004117301067			
D4&E4-neuroprostanes formation	0	1	0.3051004117301067			
Vitamin D	0	0	0.3051004117301067			
Dynorphin metabolism	0	0	0.3051004117301067			
Fatty acid oxidation, peroxisome	0	0	0.3051004117301067			
Polyunsaturated fatty acid biosynthesis	0	0	0.3051004117301067			
Keratan sulfate biosynthesis	0	0	0.3051004117301067			
TCA cycle	0	2	0.3051004117301067			
3-Chloroacrylic acid degradation	0	0	0.3051004117301067			
Sphingolipid metabolism	0	0	0.3051004117301067			
O-Glycan biosynthesis	0	0	0.3051004117301067			
Limonene and pinene degradation	0	0	0.3051004117301067			
Proteoglycan biosynthesis	0	0	0.3051004117301067			
Vitamin K metabolism	0	0	0.3051004117301067			
Glutamate metabolism	0	1	0.3051004117301067			
Porphyrin metabolism	0	1	0.3051004117301067			
Benzoate degradation via CoA ligation	0	0	0.3051004117301067			
Prostaglandin formation from arachidonate	0	2	0.3051004117301067			
Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	0	0	0.3051004117301067			
Vitamin B6 (pyridoxine) metabolism	0	0	0.3051004117301067			
Pentose and Glucuronate Interconversions	0	1	0.3051004117301067			
Atrazine degradation	0	0	0.3051004117301067			
Vitamin B12 (cyanocobalamin) metabolism	0	1	0.3051004117301067			
Fatty acid activation	0	1	0.3051004117301067			
Carbon fixation	0	1	0.3051004117301067			
Nucleotide Sugar Metabolism	0	1	0.3051004117301067			
Ubiquinone Biosynthesis	0	2	0.3051004117301067			
1- and 2-Methylnaphthalene degradation	0	0	0.3051004117301067			
Nitrogen metabolism	0	1	0.3051004117301067			
Beta-Alanine metabolism	0	1	0.3051004117301067			
Prostaglandin formation from dihomo gama-linoleic acid	0	0	0.3051004117301067			
C21-steroid hormone biosynthesis and metabolism	0	0	0.3051004117301067			
Trihydroxycoprostanoyl-CoA beta-oxidation	0	0	0.3051004117301067			
Omega-6 fatty acid metabolism	0	1	0.3051004117301067			
Phytanic acid peroxisomal oxidation	0	0	0.3051004117301067			
Lysine metabolism	0	5	0.3051004117301067			
Selenoamino acid metabolism	0	0	0.3051004117301067			
